,installation_id,airly_sensor,sponsor,elevation,geolocation_latitude,geolocation_longitude,address_country,address_city,address_street,address_number
2755,9661,False,DEFRA UK,38.13,54.353727,-6.654558,United Kingdom,,Railway Street,19
2756,6603,True,Gmina Trzemeszno,110.02,52.555402,17.814494,Poland,Trzemeszno,Kardynała Wyszyńskiego,9
2757,9949,True,Gmina Garbatka-Letnisko,150.12,51.49261,21.627926,Poland,Garbatka-Letnisko,Hanki Lewandowicz,2
2758,6080,True,Gmina Trzemeszno,108.25,52.560059,17.821096,Poland,Trzemeszno,1 Maja,1
2759,6361,True,Gmina Trzemeszno,106.03,52.559632,17.826401,Poland,Trzemeszno,Śniadeckich,18
2760,9948,True,Gmina Garbatka-Letnisko,157.0,51.496375,21.625917,Poland,Garbatka-Letnisko,Krasickiego,3
2761,9950,True,Gmina Garbatka-Letnisko,150.75,51.494417,21.633183,Poland,Garbatka-Letnisko,Jana Kochanowskiego,135
2762,6601,True,Gmina Trzemeszno,110.02,52.56475,17.827887,Poland,Trzemeszno,Bolesława Chrobrego,8
2763,7610,True,Aviva,187.37,50.680159,24.057258,Poland,Kryłów,Hrubieszowska,6
2764,3471,True,Gmina Trzemeszno,117.92,52.575078,17.816232,Poland,Niewolno,,
2765,6276,True,Miasto Puławy,123.11,51.397331,21.979857,Poland,Puławy,Romów,13
2766,6186,True,Miasto Puławy,124.79,51.403467,21.972601,Poland,Puławy,Jana Kilińskiego,1
2767,6193,True,Miasto Puławy,125.9,51.401753,21.978702,Poland,Puławy,Franciszka Zabłockiego,8
2768,6187,True,Miasto Puławy,121.27,51.41525,21.953416,Poland,Puławy,6 Sierpnia,
2769,3510,True,Aviva,122.15,51.966331,20.149797,Poland,Skierniewice,Dworcowa,3n
2770,9947,True,Gmina Garbatka-Letnisko,128.32,51.500112,21.701545,Poland,Bąkowiec,,
2771,9124,False,State Environmental Monitoring Station,131.75,51.419047,21.961089,Poland,Puławy,Franciszka Karpińskiego,1A
2772,6228,True,eurobank,134.91,51.417965,21.964838,Poland,Puławy,Centralna,10
2773,6191,True,Miasto Puławy,112.63,51.423924,21.947475,Poland,,,
2774,6190,True,Miasto Puławy,138.88,51.416694,21.972813,Poland,Puławy,Lubelska,5
2775,6275,True,Miasto Puławy,134.17,51.421895,21.960368,Poland,Puławy,Doktora Mieczysława Kowalskiego,3
2776,6188,True,Miasto Puławy,153.19,51.412347,21.991544,Poland,Puławy,Różana,13
2777,6994,True,Aviva,217.18,51.247357,22.511322,Poland,Lublin,Wojciechowska,5
2778,6189,True,Miasto Puławy,140.12,51.423165,21.986082,Poland,Puławy,Henryka Sienkiewicza,11A
2779,2862,True,Gmina Piaski,186.5,51.139405,22.847162,Poland,Piaski,Lubelska,77
2780,7026,True,Aviva,173.51,51.235485,22.575741,Poland,Lublin,Wolska,11
2781,6192,True,Miasto Puławy,119.57,51.439704,21.953869,Poland,Puławy,Wólka Profecka,45
2782,9457,False,Umweltbundesamnt,19.07,53.559784,13.266439,Germany,Neubrandenburg,Am Pferdemarkt,1
2783,9619,False,DEFRA UK,6.83,54.683241,-1.203838,United Kingdom,,Sheerness Grove,11
2784,12,False,State Environmental Monitoring Station,192.77,51.259431,22.569133,Poland,Lublin,Kleniewskich,3
2785,9990,False,State Environmental Monitoring Station,104.14,52.231728,19.353742,Poland,Kutno,Zamkowa,4
2786,3484,True,Urząd Miasta Hrubieszów,193.62,50.80478,23.886539,Poland,Hrubieszów,mjra Henryka Dobrzańskiego,1
2787,6252,True,eurobank,110.71,52.23251,19.358892,Poland,Kutno,Królewska,11
2788,9117,False,State Environmental Monitoring Station,178.79,51.835119,20.791556,Poland,Belsk Duży,Osiedle PAN,1
2789,6654,True,Urząd Miasta Hrubieszów,184.78,50.815311,23.9066,Poland,Hrubieszów,Unii Horodelskiej,19
2790,3154,True,Veolia Wągrowiec Sp. z o.o.,81.1,52.79886,17.196532,Poland,Wągrowiec,Grunwaldzka,17
2791,9289,False,Umweltbundesamnt,17.87,53.78175,12.175512,Germany,Güstrow,Goldberger Straße,13
2792,7734,True,Miasto Łowicz,84.21,52.099062,19.930801,Poland,Łowicz,Jana Pawła II,3
2793,7732,True,Miasto Łowicz,81.3,52.10648,19.920253,Poland,Łowicz,Wiosenna,2
2794,9452,False,Umweltbundesamnt,4.5,53.900767,11.4769,Germany,Wismar,Professor-Frege-Straße,54
2795,2747,True,Veolia Wągrowiec Sp. z o.o.,85.82,52.811836,17.204444,Poland,Wągrowiec,Średnia,22
2796,9489,False,Umweltbundesamnt,13.32,53.817775,12.064708,Germany,Gülzow-Prüzen,Boldebucker Weg,3
2797,10029,True,Miasto Łowicz,82.85,52.106425,19.957803,Poland,Łowicz,Bolimowska,15/19
2798,7733,True,Miasto Łowicz,88.68,52.119245,19.945481,Poland,Łowicz,Grunwaldzka,9
2799,9148,False,Umweltbundesamnt,42.27,54.093229,10.240596,Germany,Belau,Vierer Weg,
2800,2546,True,Celsium,153.7,51.86118,20.86483,Poland,Grójec,Sportowa,7
2801,9103,False,State Environmental Monitoring Station,97.21,52.656842,17.949565,Poland,Mogilno,Tadeusza Kościuszki,12
2802,48,False,State Environmental Monitoring Station,9.79,53.380975,14.663347,Poland,Szczecin,Jerzego Andrzejewskiego,23
2803,7950,True,Celsium,152.79,51.866958,20.8658,Poland,Grójec,plac Wolności,2
2804,7599,True,Gmina Mszczonów,164.25,51.970989,20.519146,Poland,Mszczonów,Grójecka,45
2805,7949,True,Celsium,152.51,51.864805,20.877829,Poland,Grójec,Piłsudskiego,47
2806,7598,True,Gmina Mszczonów,163.17,51.974132,20.513351,Poland,Mszczonów,Nowy Rynek,
2807,7600,True,Gmina Mszczonów,166.54,51.974092,20.522933,Poland,Mszczonów,Tarczyńska,33
2808,2219,True,Aviva,12.2,53.418213,14.531329,Poland,Szczecin,aleja Piastów,30
2809,7601,True,Gmina Mszczonów,168.39,51.975733,20.532052,Poland,Mszczonów,Spółdzielcza,41
2810,49,False,State Environmental Monitoring Station,25.86,53.432169,14.5539,Poland,Szczecin,Marszałka Józefa Piłsudskiego,1A
2811,3129,True,Aviva,28.79,53.343804,15.009447,Poland,Stargard,Ignacego Paderewskiego,32
2812,2200,True,Aviva,102.86,52.551579,18.498238,Poland,Piotrków Kujawski,Szpichlerna,7
2813,9476,False,Umweltbundesamnt,1.98,54.32781,8.603474,Germany,Sankt Peter-Ording,Strandweg,32
2814,2122,True,Aviva,28.6,53.43821,14.55103,Poland,Szczecin,Unisławy,13A
2815,2345,True,Aviva,25.55,53.343933,15.034167,Poland,Stargard,Bolesława Limanowskiego,1
2816,9092,False,State Environmental Monitoring Station,38.87,53.446999,14.508,Poland,Szczecin,Budzysza Wosia,9
2817,2248,True,Aviva,22.57,53.451969,14.483598,Poland,Szczecin,Bukietowa,
2818,7014,True,Chełm,198.16,51.080328,23.405942,Poland,Uher,,
2819,2100,True,Aviva,14.1,53.443707,14.544879,Poland,Szczecin,Zaciszna,4
2820,9654,False,DEFRA UK,9.83,54.572585,-5.974944,United Kingdom,,Stockmans Lane,119
2821,9011,True,Hotel Afrodyta Business & SPA,144.63,52.012868,20.521924,Poland,Radziejowice,Letniskowa,4a
2822,7037,True,Żyrardów,116.37,52.046381,20.440781,Poland,Żyrardów,Władysława Reymonta,13
2823,30,False,State Environmental Monitoring Station,113.97,52.053811,20.429892,Poland,Żyrardów,Roosevelta,2
2824,9189,False,Umweltbundesamnt,16.94,53.520456,14.257407,Germany,Rothenklempenow,Holzenberg,
2825,7040,True,Żyrardów,111.38,52.057158,20.424688,Poland,Żyrardów,Stefana Żeromskiego,13
2826,9723,False,DEFRA UK,8.45,54.599649,-5.928832,United Kingdom,,Donegal Arcade,5
2827,7035,True,Żyrardów,117.21,52.056404,20.437996,Poland,Żyrardów,Plac Jana Pawła II,1
2828,7041,True,Żyrardów,116.25,52.051996,20.455188,Poland,Żyrardów,Jaktorowska,13
2829,6243,True,eurobank,116.58,52.055125,20.444582,Poland,Żyrardów,Stefana Okrzei,15
2830,2696,True,Powiat gostyniński,91.61,52.278044,19.660595,Poland,Skrzeszewy,,
2831,7038,True,Żyrardów,109.34,52.062046,20.426077,Poland,Żyrardów,Czysta,5
2832,7039,True,Żyrardów,116.41,52.057438,20.455868,Poland,Żyrardów,Piaskowa,2
2833,7563,True,Aviva,167.77,51.340089,22.755006,Poland,Spiczyn,,
2834,9694,False,DEFRA UK,135.93,54.439509,-7.900328,United Kingdom,,Glennasheevar Road,
2835,7036,True,Żyrardów,109.72,52.067927,20.446739,Poland,Żyrardów,Rotmistrza Witolda Pileckiego,25
2836,6214,True,Gmina Police,34.27,53.495582,14.479837,Poland,Szczecin,Wodociągowa,1
2837,2184,True,Aviva,69.23,52.99189,16.917814,Poland,Chodzież,Rynek,11
2838,7757,False,State Environmental Monitoring Station,189.23,51.12219,23.47287,Poland,Chełm,Połaniecka,11
2839,6932,True,Powiat gostyniński,99.14,52.298268,19.712381,Poland,Pacyna,Wyzwolenia,7
2840,8826,True,Aviva,45.8,53.493581,14.608662,Poland,Szczecin,Kościelna,45
2841,2117,True,Aviva,198.85,51.130661,23.472918,Poland,Chełm,Lwowska,13M
2842,6314,True,Aviva,84.15,52.544143,18.836317,Poland,Lubraniec,Brzeska,49
2843,6218,True,eurobank,192.2,51.134145,23.472528,Poland,Chełm,Gdańska,11
2844,8917,True,Gmina Police,13.17,53.542372,14.464611,Poland,Tanowo,Szkolna,1
2845,6207,True,Gmina Police,11.97,53.539357,14.542783,Poland,Police,Przyjaźni,1
2846,6205,True,Gmina Police,11.64,53.538425,14.549021,Poland,Police,Piaskowa,112
2847,7672,True,Aviva,118.15,52.076184,20.62962,Poland,Adamowizna,Osowiecka,33
2848,6206,True,Gmina Police,10.85,53.539261,14.560895,Poland,Police,Piaskowa,13
2849,6938,True,Gmina Police,7.36,53.534549,14.589055,Poland,Police,Nadbrzeżna,43
2850,6208,True,Gmina Police,9.68,53.541222,14.557787,Poland,Police,Robotnicza,13
2851,6209,True,Gmina Police,9.95,53.544129,14.550818,Poland,Police,Księcia Barnima,26
2852,3386,True,Powiat gostyniński,102.89,52.369517,19.612426,Poland,Szczawin Kościelny,Jana Pawła II,10
2853,8919,True,Gmina Police,6.27,53.539701,14.578859,Poland,Police,Cisowa,2
2854,6204,True,Gmina Police,12.99,53.547335,14.55878,Poland,Police,Wróblewskiego,3
2855,9684,False,DEFRA UK,63.88,54.883609,-1.406878,United Kingdom,,Silksworth Lane,
2856,6202,True,Gmina Police,11.07,53.546563,14.573924,Poland,Police,Wojska Polskiego,68
2857,6085,True,Powiat gostyniński,89.6,52.41941,19.459932,Poland,Gostynin,Kutnowska,7a
2858,10215,True,Powiat gostyniński,96.66,52.416716,19.473517,Poland,Gostynin,Bolesława Prusa,11
2859,6201,True,Gmina Police,11.2,53.550783,14.567001,Poland,Police,Traugutta,4
2860,2288,True,Aviva,7.35,53.551399,14.573339,Poland,Police,Wojska Polskiego,16
2861,6203,True,Gmina Police,4.89,53.552166,14.573354,Poland,Police,Wojska Polskiego,15
2862,9989,True,Gmina Góra Kalwaria,111.09,51.959598,21.088184,Poland,Czachówek,Główna,26A
2863,7800,True,Aviva,113.9,51.975558,21.039069,Poland,Uwieliny,Szkolna,2
2864,2802,True,Aviva,91.08,52.426775,19.463863,Poland,Gostynin,Romana Dmowskiego,9
2865,3494,True,Powiat gostyniński,82.34,52.429008,19.457685,Poland,Gostynin,Zamkowa,17A
2866,3315,True,Gmina Miasto Sochaczew,87.32,52.215735,20.227974,Poland,Sochaczew,15 Sierpnia,44A
2867,3443,True,Powiat gostyniński,90.7,52.434009,19.467823,Poland,Gostynin,Generała Józefa Bema,23
2868,7531,True,Lesznowola,122.7,52.039852,20.860064,Poland,Mroków,Świątkiewicz,2A
2869,3398,True,Powiat gostyniński,108.09,52.331857,19.86111,Poland,Sanniki,Droga Wojewódzka 577,169
2870,8144,True,Gmina Miasto Sochaczew,82.14,52.233654,20.228112,Poland,Sochaczew,Zamkowa,2
2871,3422,True,Gmina Barcin,100.6,52.817781,18.035698,Poland,Piechcin,Fabryczna,1
2872,2989,True,Gmina Miasto Sochaczew,82.77,52.233028,20.239484,Poland,Sochaczew,Stanisława Staszica,25
2873,6245,True,eurobank,84.16,52.232402,20.242357,Poland,Sochaczew,Stefana Żeromskiego,27
2874,2803,True,Aviva,78.59,52.604442,18.900186,Poland,Brześć Kujawski,plac Władysława Łokietka,1
2875,9747,False,DEFRA UK,24.31,54.918389,-1.408391,United Kingdom,,Abbay Street,30
2876,2688,True,Brwinów,114.9,52.097569,20.724605,Poland,Żółwin,Szkolna,30
2877,3297,True,Gmina Barcin,93.38,52.824421,18.043253,Poland,Piechcin,11 listopada,14
2878,6212,True,Gmina Police,6.42,53.592471,14.539464,Poland,Police,Owocowa,4
2879,3285,True,Gmina Barcin,88.46,52.848609,17.958294,Poland,Krotoszyn,,
2880,3481,True,Gmina Barcin,77.91,52.856602,17.926554,Poland,Barcin,Polna,89
2881,3310,True,Gmina Barcin,83.61,52.854023,17.938105,Poland,Barcin,Lotników,3
2882,3549,True,Gmina Barcin,86.66,52.854659,17.947585,Poland,Barcin,Doktora Stanisława Krzysia,21
2883,3551,True,Gmina Barcin,77.55,52.857473,17.939058,Poland,Barcin,Polna,14
2884,9341,False,Umweltbundesamnt,17.93,54.304242,10.122364,Germany,Kiel,B76,65
2885,8136,True,Orange Polska,111.69,52.090001,20.800169,Poland,Nadarzyn,Mszczonowska,24
2886,9196,False,Umweltbundesamnt,10.55,54.304676,10.135158,Germany,Kiel,L52,11
2887,8924,True,Fundacja Ochrony Zabytków Mazowsza,82.46,52.251621,20.248575,Poland,Sochaczew,Gawłowska,148
2888,3353,True,Gmina Barcin,76.57,52.863875,17.944159,Poland,Barcin,plac 1 Maja,8
2889,2203,True,Aviva,60.57,53.150162,16.735023,Poland,Piła,plac Zwycięstwa,16
2890,9706,False,DEFRA UK,13.88,54.894833,-2.945307,United Kingdom,,,
2891,115,False,State Environmental Monitoring Station,90.96,52.793122,18.241044,Poland,Inowrocław,Solankowa,
2892,8040,True,Aviva,87.45,52.785558,18.271739,Poland,Inowrocław,Edwarda Ponińskiego,6
2893,6879,True,Aviva,119.31,52.030617,21.018345,Poland,Zalesie Górne,Przebudzenia Wiosny,32
2894,6215,True,Gmina Police,3.31,53.615026,14.510469,Poland,Niekłończyca,,
2895,6579,True,Gmina Barcin,93.48,52.869352,17.945647,Poland,Barcin,Akacjowa,
2896,3292,True,Gmina Miasto Sochaczew,81.23,52.254703,20.275188,Poland,Sochaczew,Chodakowska,2
2897,6236,True,eurobank,106.46,52.795577,18.258666,Poland,Inowrocław,Rzeźnicka,7
2898,9609,True,Lesznowola,115.49,52.077408,20.889992,Poland,Łazy,Słojewskiego,1
2899,9987,True,Gmina Góra Kalwaria,111.17,51.985652,21.196782,Poland,Góra Kalwaria,Jana Kilińskiego,75
2900,9984,True,Gmina Góra Kalwaria,114.22,51.980982,21.212578,Poland,Góra Kalwaria,Kalwaryjska,9
2901,7793,True,Powiat goleniowski,13.24,53.558773,14.838293,Poland,Goleniów,Dworcowa,1
2902,124,False,State Environmental Monitoring Station,63.53,53.154408,16.759572,Poland,Piła,Kadetów,94
2903,6249,True,eurobank,5.57,53.5616,14.824671,Poland,Goleniów,Szczecińska,11
2904,3316,True,Aviva,120.0,51.981006,21.220014,Poland,Góra Kalwaria,Ks. Sajny,2A
2905,2715,True,Brwinów,99.07,52.132847,20.711801,Poland,Brwinów,Żwirowa,16
2906,364,True,Lesznowola,122.23,52.067471,20.934681,Poland,Władysławów,Zielona,48
2907,9985,True,Gmina Góra Kalwaria,108.31,51.992611,21.192299,Poland,Góra Kalwaria,Pijarska,40
2908,9986,True,Gmina Góra Kalwaria,114.34,51.988343,21.20887,Poland,Góra Kalwaria,Stefana Batorego,13A
2909,2769,True,Brwinów,100.7,52.122986,20.759297,Poland,Otrębusy,Piaseckiego,1
2910,5675,True,Powiat nakielski,139.77,52.991948,17.489933,Poland,Kcynia,Rynek,32
2911,2291,True,Aviva,60.6,53.166229,16.738251,Poland,Piła,aleja Niepodległości,104
2912,7929,True,Lesznowola,119.06,52.074238,20.931078,Poland,Wilcza Góra,Jasna,12
2913,9936,True,Zostań ambasadorem tego czujnika,95.54,52.145473,20.70505,Poland,Brwinów,Józefa Piłsudskiego,19
2914,9988,True,Gmina Góra Kalwaria,107.32,52.02237,21.12552,Poland,Baniocha,Kościelna,1
2915,7626,True,Garwolin,145.29,51.877133,21.632734,Poland,Garwolin,Lubelska,12
2916,377,True,Lesznowola,125.93,52.097771,20.910259,Poland,Magdalenka,Lipowa,28
2917,6585,True,Raszyn (gmina),114.7,52.103862,20.890387,Poland,Słomin,Wierzbowa,5
2918,6997,True,Lesznowola,116.27,52.090782,20.93676,Poland,Lesznowola,Gminna,60
2919,356,True,Lesznowola,116.77,52.087704,20.94952,Poland,Lesznowola,Szkolna,8
2920,9260,False,Umweltbundesamnt,23.9,54.34761,10.1056,Germany,Kiel,Bremerskamp,134
2921,6438,True,Gmina Barcin,102.9,52.889995,18.002338,Poland,Mamlicz,,
2922,7627,True,Garwolin,135.22,51.897399,21.590709,Poland,Garwolin,2 Armii Wojska Polskiego,30
2923,7625,True,Garwolin,125.04,51.88908,21.622444,Poland,Garwolin,aleja Legionów,7
2924,6216,True,Gmina Police,-0.38,53.658192,14.510257,Poland,Trzebież,Wkrzańska,19a
2925,7015,True,Lesznowola,111.94,52.092682,20.973292,Poland,Nowa Wola,Ignacego Krasickiego,174
2926,2884,True,Aviva,110.8,53.341508,16.084135,Poland,Mirosławiec,Wolności,37
2927,3339,True,Lesznowola,110.59,52.082603,21.009298,Poland,Stara Iwiczna,Nowa,6
2928,6578,True,Lesznowola,111.8,52.088585,20.991982,Poland,Nowa Iwiczna,Poziomki,9
2929,9693,False,DEFRA UK,45.03,54.978249,-1.610527,United Kingdom,,Barras Bridge,
2930,9122,False,State Environmental Monitoring Station,59.06,52.637393,19.044486,Poland,Włocławek,Aleksandra Fredry,12A
2931,7628,True,Garwolin,130.67,51.900178,21.615751,Poland,Garwolin,aleja Żwirki i Wigury,16
2932,7869,True,Wałcz,114.48,53.261946,16.461379,Poland,Wałcz,Osiedle Dolne Miasto,22
2933,8116,True,Aviva,109.66,53.342003,16.09393,Poland,Mirosławiec,plac Wolności,4
2934,3405,True,Aviva,108.55,52.146816,20.814351,Poland,Komorów,Leśna,12
2935,360,True,Lesznowola,113.08,52.091629,21.002325,Poland,Nowa Iwiczna,Szkolna,1
2936,9099,False,State Environmental Monitoring Station,69.59,52.656866,18.987368,Poland,Wieniec-Zdrój,Zdrojowa,2
2937,9666,False,DEFRA UK,44.41,54.986404,-1.595362,United Kingdom,,Jesmond Road,199
2938,7629,True,Garwolin,127.01,51.899731,21.640684,Poland,Garwolin,Generała Władysława Andersa,64
2939,7803,True,Pruszków,97.29,52.157396,20.792198,Poland,Pruszków,Jasna,2
2940,7868,True,Wałcz,114.74,53.271222,16.466845,Poland,Wałcz,Plac Wolności,1
2941,2340,True,Aviva,107.23,52.091824,21.026907,Poland,Piaseczno,Topazowa,18
2942,3348,True,Pruszków,95.41,52.161462,20.795005,Poland,Pruszków,Obrońców Pokoju,44
2943,2728,True,Łabiszyn,79.48,52.94071,17.90442,Poland,Łabiszyn,Żnińska,15
2944,2908,True,Aviva,98.98,52.159797,20.806675,Poland,Pruszków,Bolesława Prusa,35c
2945,9383,False,Umweltbundesamnt,9.16,54.092619,12.099553,Germany,Rostock,,
2946,7823,True,Lesznowola,107.41,52.102188,21.00387,Poland,Mysiadło,Kwiatowa,19A
2947,7870,True,Wałcz,109.99,53.276869,16.462274,Poland,Wałcz,Nowomiejska,4
2948,2945,True,Pruszków,98.25,52.159188,20.813845,Poland,Pruszków,Lipowa,31
2949,10218,True,Pruszków,92.81,52.168236,20.788525,Poland,Pruszków,Pływacka,18
2950,370,True,Lesznowola,108.29,52.114864,20.974274,Poland,Zamienie,Błędna,32
2951,7867,True,Wałcz,113.84,53.274157,16.490516,Poland,Wałcz,Budowlanych,9
2952,9930,True,Zostań ambasadorem tego czujnika,98.42,52.165066,20.811146,Poland,Pruszków,Hubala,2
2953,2334,True,Aviva,59.1,52.652248,19.067768,Poland,Włocławek,Aleja Fryderyka Chopina,59A
2954,9390,False,Umweltbundesamnt,-0.2,54.092277,12.141994,Germany,Rostock,Strandstraße,104
2955,6103,True,Łabiszyn,76.91,52.946353,17.911116,Poland,Łabiszyn,Spokojna,1
2956,118,False,State Environmental Monitoring Station,58.46,52.658467,19.059314,Poland,Włocławek,Stefana Okrzei,75
2957,9108,False,State Environmental Monitoring Station,177.84,51.814366,21.972375,Poland,Jarczew,,
2958,2054,False,State Environmental Monitoring Station,99.7,52.080625,21.111186,Poland,Konstancin-Jeziorna,Graniczna,23
2959,6105,True,Łabiszyn,75.85,52.950375,17.914332,Poland,Łabiszyn,Poznańska,12
2960,2921,True,Łabiszyn,75.23,52.952001,17.912065,Poland,Łabiszyn,Powstańców Wielkopolskich,17A
2961,6589,True,Raszyn (gmina),106.29,52.127243,20.961901,Poland,Dawidy Bankowe,Długa,49
2962,8800,True,Pruszków,95.04,52.171647,20.813629,Poland,Pruszków,Topolowa,10
2963,2943,True,Pruszków,94.58,52.178292,20.798172,Poland,Pruszków,Mostowa,6
2964,2773,True,Łabiszyn,74.87,52.952704,17.91973,Poland,Łabiszyn,Plac 1000-lecia,1
2965,6431,True,Gmina Szubin,73.5,53.000705,17.723042,Poland,Szubin,Jana Pawła II,14
2966,7739,True,Pilawa,144.59,51.970602,21.492973,Poland,Jaźwiny,,
2967,7735,True,Pilawa,146.75,51.960513,21.526776,Poland,Pilawa,Leśna,6
2968,2847,True,Łabiszyn,72.31,52.956347,17.918497,Poland,Łabiszyn,Wspólna,6
2969,6428,True,Gmina Szubin,85.81,53.006826,17.724533,Poland,Szubin,Tysiąclecia,1
2970,9114,False,State Environmental Monitoring Station,72.9,52.285857,20.454653,Poland,Granica,,
2971,5674,True,Powiat nakielski,75.11,53.007318,17.73423,Poland,Szubin,Poprzeczna,3
2972,7736,True,Pilawa,154.68,51.949693,21.589772,Poland,Trąbki,Droga Wojewódzka 805,4
2973,6429,True,Gmina Szubin,72.15,53.008024,17.744853,Poland,Szubin,gen. K. Grudzielskiego,21
2974,9066,True,Raszyn (gmina),103.3,52.154659,20.923595,Poland,Raszyn,Szkolna,2
2975,2991,True,Aviva,88.13,52.257086,20.586652,Poland,Leszno,aleja Wojska Polskiego,20
2976,6430,True,Gmina Szubin,82.78,53.013136,17.740022,Poland,Szubin,Kochanowskiego,1
2977,3402,True,Aviva,103.21,52.170438,20.886104,Poland,Michałowice-Osiedle,Raszyńska,34
2978,22,False,State Environmental Monitoring Station,100.43,52.191728,20.837489,Poland,Piastów,Majora Waleriana Łukasińskiego,6
2979,3243,True,Borowie,144.04,51.93287,21.694074,Poland,Głosków,,
2980,2593,True,Anonymous SmogFighter,100.69,52.18417,20.869329,Poland,Warszawa,Górna Droga,8
2981,7738,True,Pilawa,142.73,51.97302,21.573447,Poland,Puznówka,,
2982,6945,True,Urząd Dzielnicy Wilanów,88.34,52.120754,21.102177,Poland,Warszawa,Przyczółkowa,27
2983,7825,True,"Niepubliczne Przedszkole i Żłobek ""Moje Cudowne Lata""",87.21,52.130163,21.084122,Poland,Warszawa,Gąsek,74
2984,7951,True,"Spółdzielnia Mieszkaniowo Budowlana ""Osiedle Kabaty""",104.65,52.133271,21.074589,Poland,Warszawa,Wąwozowa,2
2985,8003,True,Aviva,104.29,52.134299,21.077533,Poland,Warszawa,Jana Rosoła,10
2986,7523,True,Aviva,107.97,52.140594,21.058646,Poland,Warszawa,Belgradzka,20A
2987,3390,True,Urząd Dzielnicy Wilanów,86.48,52.127962,21.104139,Poland,Warszawa,Rosochata,327
2988,9943,True,Zostań ambasadorem tego czujnika,103.4,52.153793,21.020275,Poland,Warszawa,Janowskiego,50
2989,2875,True,Aviva,105.3,52.200768,20.869365,Poland,Warszawa,Orłów Piastowskich,47
2990,7444,True,Aviva,70.55,52.533258,19.704989,Poland,Płock,Norbertańska,8
2991,2959,True,Anonymous SmogFighter,101.39,52.15712,21.02684,Poland,Warszawa,Melodyjna,4
2992,7477,True,Aviva,88.82,52.262106,20.678565,Poland,Zaborów,Stołeczna,182
2993,2190,True,Aviva,100.59,52.54147,19.696667,Poland,Płock,Misjonarska,1b
2994,1072,True,eurobank,101.05,52.160613,21.027901,Poland,Warszawa,Aleja Komisji Edukacji Narodowej,
2995,405,True,eurobank,104.06,52.151499,21.058409,Poland,Warszawa,Nowoursynowska,143K
2996,2912,True,Aviva,102.44,52.535371,19.725651,Poland,Płock,Górna,40
2997,29,False,State Environmental Monitoring Station,99.2,52.160772,21.033819,Poland,Warszawa,Zamiany,73
2998,7633,True,Aviva,107.89,52.196339,20.923576,Poland,Warszawa,Krańcowa,57
2999,6566,True,Gmina Stare Babice,91.84,52.251334,20.739254,Poland,Borzęcin Duży,Warszawska,697
3000,7410,True,Anonymous SmogFighter,92.18,52.511317,19.827344,Poland,Cekanowo,Leśna,8
3001,7616,True,Syrena Real Estate,107.61,52.193941,20.941128,Poland,Warszawa,Łopuszańska,38
3002,2940,True,Urząd Dzielnicy Wilanów,85.34,52.156298,21.069116,Poland,Warszawa,Ledóchowskiej,10
3003,7455,True,HB Reavis,107.59,52.178309,20.996966,Poland,Warszawa,Postępu,14
3004,7737,True,Pilawa,138.29,52.010405,21.552989,Poland,Gocław,Szkolna,2
3005,7615,True,Syrena Real Estate,106.34,52.181088,20.993516,Poland,Warszawa,Postępu,17d
3006,8944,True,eurobank,106.69,52.198854,20.933955,Poland,Warszawa,Jutrzenki,137
3007,7046,True,Aviva,107.33,52.201979,20.924695,Poland,Warszawa,Cietrzewia,22A
3008,3345,True,Borowie,147.52,51.945423,21.767582,Poland,Borowie,Aleksandra Sasimowskiego,2
3009,7493,False,State Environmental Monitoring Station,107.16,52.207742,20.906073,Poland,Warszawa,Rybnicka,29
3010,3183,True,Borowie,148.94,51.945052,21.769768,Poland,Borowie,Aleksandra Sasimowskiego,3
3011,6881,True,eurobank,106.38,52.183767,20.989829,Poland,Warszawa,Domaniewska,52
3012,6360,True,Nowa Wieś Wielka,72.85,52.970694,18.094013,Poland,Nowa Wieś Wielka,Ogrodowa,2
3013,9564,False,State Environmental Monitoring Station,97.14,52.556279,19.687672,Poland,Płock,Aleja Roguckiego,1
3014,23,False,State Environmental Monitoring Station,102.16,52.550938,19.709791,Poland,Płock,Mikołaja Reja,28
3015,9379,False,Umweltbundesamnt,1.31,54.17133,12.080003,Germany,Rostock,,
3016,7664,True,Vastint,108.46,52.190187,20.983302,Poland,Warszawa,Żwirki i Wigury,18A
3017,3440,True,Urząd Dzielnicy Wilanów,83.35,52.142901,21.144648,Poland,Warszawa,Bruzdowa,1
3018,21,False,State Environmental Monitoring Station,96.49,52.115725,21.237297,Poland,Otwock,Brzozowa,2
3019,6996,True,SKANSKA,105.75,52.1846,21.011328,Poland,Warszawa,Edwarda Abramowskiego,35
3020,9929,True,Zostań ambasadorem tego czujnika,108.99,52.202286,20.95192,Poland,Warszawa,Włodarzewska,71
3021,365,True,Urząd Dzielnicy Wilanów,81.02,52.159827,21.095949,Poland,Warszawa,Europejska,19A
3022,2129,True,Aviva,107.53,52.209938,20.928622,Poland,Warszawa,Drukarzy,26
3023,9483,False,Umweltbundesamnt,0.74,54.161554,12.174105,Germany,Rövershagen,,
3024,3177,True,Urząd Dzielnicy Wilanów,82.74,52.164708,21.08311,Poland,Warszawa,Franciszka Klimczaka,2
3025,9880,True,Zostań ambasadorem tego czujnika,105.84,52.189464,21.002559,Poland,Warszawa,Jana Pawła Woronicza,50
